date,store_id,state_id,cat_id,total_sales,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2
2012-12-28,TX_3,TX,FOODS,1790,Friday,12,2012,,,,
2013-03-05,TX_3,TX,FOODS,2026,Tuesday,3,2013,,,,
2013-03-29,TX_3,TX,FOODS,2414,Friday,3,2013,,,,
2013-05-25,TX_3,TX,FOODS,2149,Saturday,5,2013,,,,
2013-10-06,TX_3,TX,FOODS,3215,Sunday,10,2013,,,,
2013-12-22,TX_3,TX,FOODS,2059,Sunday,12,2013,,,,
2014-01-07,TX_3,TX,FOODS,2141,Tuesday,1,2014,OrthodoxChristmas,Religious,,
2014-04-11,TX_3,TX,FOODS,2547,Friday,4,2014,,,,
2014-08-29,TX_3,TX,FOODS,2234,Friday,8,2014,,,,
2014-10-21,TX_3,TX,FOODS,1770,Tuesday,10,2014,,,,
2015-02-03,TX_3,TX,FOODS,2224,Tuesday,2,2015,,,,
2015-05-15,TX_3,TX,FOODS,2340,Friday,5,2015,,,,
2015-06-16,TX_3,TX,FOODS,1658,Tuesday,6,2015,NBAFinalsEnd,Sporting,,
2015-06-21,TX_3,TX,FOODS,2510,Sunday,6,2015,Father's day,Cultural,,
2015-07-27,TX_3,TX,FOODS,2081,Monday,7,2015,,,,
2015-09-10,TX_3,TX,FOODS,2005,Thursday,9,2015,,,,
2015-10-08,TX_3,TX,FOODS,2439,Thursday,10,2015,,,,
2015-10-25,TX_3,TX,FOODS,2333,Sunday,10,2015,,,,
2015-10-26,TX_3,TX,FOODS,2251,Monday,10,2015,,,,
2016-02-13,TX_3,TX,FOODS,3115,Saturday,2,2016,,,,
2011-09-28,WI_1,WI,HOBBIES,260,Wednesday,9,2011,,,,
2011-12-26,WI_1,WI,HOBBIES,242,Monday,12,2011,,,,
2012-04-25,WI_1,WI,HOBBIES,227,Wednesday,4,2012,,,,
2012-05-26,WI_1,WI,HOBBIES,295,Saturday,5,2012,,,,
2013-05-19,WI_1,WI,HOBBIES,395,Sunday,5,2013,,,,
2013-06-06,WI_1,WI,HOBBIES,341,Thursday,6,2013,NBAFinalsStart,Sporting,,
2013-09-18,WI_1,WI,HOBBIES,261,Wednesday,9,2013,,,,
2013-11-04,WI_1,WI,HOBBIES,286,Monday,11,2013,,,,
2014-07-05,WI_1,WI,HOBBIES,471,Saturday,7,2014,,,,
2014-10-05,WI_1,WI,HOBBIES,391,Sunday,10,2014,,,,
2014-12-31,WI_1,WI,HOBBIES,305,Wednesday,12,2014,,,,
2015-07-20,WI_1,WI,HOBBIES,357,Monday,7,2015,,,,
2015-08-17,WI_1,WI,HOBBIES,415,Monday,8,2015,,,,
2015-10-12,WI_1,WI,HOBBIES,329,Monday,10,2015,ColumbusDay,National,,
2015-11-20,WI_1,WI,HOBBIES,639,Friday,11,2015,,,,
2015-12-14,WI_1,WI,HOBBIES,370,Monday,12,2015,Chanukah End,Religious,,
2011-09-02,WI_1,WI,HOUSEHOLD,501,Friday,9,2011,,,,
2011-12-22,WI_1,WI,HOUSEHOLD,404,Thursday,12,2011,,,,
2012-01-17,WI_1,WI,HOUSEHOLD,160,Tuesday,1,2012,,,,
2012-03-22,WI_1,WI,HOUSEHOLD,465,Thursday,3,2012,,,,
2012-11-07,WI_1,WI,HOUSEHOLD,462,Wednesday,11,2012,,,,
2013-10-08,WI_1,WI,HOUSEHOLD,387,Tuesday,10,2013,,,,
2014-03-24,WI_1,WI,HOUSEHOLD,461,Monday,3,2014,,,,
2014-03-27,WI_1,WI,HOUSEHOLD,472,Thursday,3,2014,,,,
2014-08-25,WI_1,WI,HOUSEHOLD,522,Monday,8,2014,,,,
2015-06-08,WI_1,WI,HOUSEHOLD,599,Monday,6,2015,,,,
2015-10-11,WI_1,WI,HOUSEHOLD,829,Sunday,10,2015,,,,
2016-04-10,WI_1,WI,HOUSEHOLD,1008,Sunday,4,2016,,,,
2011-12-08,WI_1,WI,FOODS,945,Thursday,12,2011,,,,
2012-11-10,WI_1,WI,FOODS,2933,Saturday,11,2012,,,,
2013-02-03,WI_1,WI,FOODS,2482,Sunday,2,2013,SuperBowl,Sporting,,
2013-10-27,WI_1,WI,FOODS,1820,Sunday,10,2013,,,,
2015-06-05,WI_1,WI,FOODS,2450,Friday,6,2015,,,,
2015-08-28,WI_1,WI,FOODS,2362,Friday,8,2015,,,,
2011-06-27,TX_3,TX,FOODS,1747,Monday,6,2011,,,,
2011-08-03,TX_3,TX,FOODS,2112,Wednesday,8,2011,,,,
2011-09-01,TX_3,TX,FOODS,2056,Thursday,9,2011,,,,
2011-10-11,TX_3,TX,FOODS,2279,Tuesday,10,2011,,,,
2011-11-23,TX_3,TX,FOODS,2805,Wednesday,11,2011,,,,
2012-02-07,TX_3,TX,FOODS,2053,Tuesday,2,2012,,,,
2012-03-02,TX_3,TX,FOODS,2111,Friday,3,2012,,,,
2012-09-24,TX_3,TX,FOODS,2081,Monday,9,2012,,,,
2013-02-09,TX_3,TX,FOODS,2504,Saturday,2,2013,,,,
2013-04-26,TX_3,TX,FOODS,1659,Friday,4,2013,,,,
2013-05-14,TX_3,TX,FOODS,1957,Tuesday,5,2013,,,,
2013-07-07,TX_3,TX,FOODS,3037,Sunday,7,2013,,,,
2013-10-24,TX_3,TX,FOODS,1726,Thursday,10,2013,,,,
2014-04-25,TX_3,TX,FOODS,2469,Friday,4,2014,,,,
2014-04-27,TX_3,TX,FOODS,2808,Sunday,4,2014,,,,
2014-06-04,TX_3,TX,FOODS,2019,Wednesday,6,2014,,,,
2014-07-17,TX_3,TX,FOODS,1921,Thursday,7,2014,,,,
2014-11-18,TX_3,TX,FOODS,1843,Tuesday,11,2014,,,,
2015-03-12,TX_3,TX,FOODS,2425,Thursday,3,2015,,,,
2015-11-15,TX_3,TX,FOODS,3069,Sunday,11,2015,,,,
2011-03-16,WI_1,WI,HOBBIES,323,Wednesday,3,2011,LentWeek2,Religious,,
2011-03-25,WI_1,WI,HOBBIES,450,Friday,3,2011,,,,
2011-11-03,WI_1,WI,HOBBIES,351,Thursday,11,2011,,,,
2012-01-03,WI_1,WI,HOBBIES,236,Tuesday,1,2012,,,,
2012-02-10,WI_1,WI,HOBBIES,371,Friday,2,2012,,,,
2012-02-18,WI_1,WI,HOBBIES,462,Saturday,2,2012,,,,
2012-02-25,WI_1,WI,HOBBIES,539,Saturday,2,2012,,,,
2012-07-03,WI_1,WI,HOBBIES,244,Tuesday,7,2012,,,,
2012-07-24,WI_1,WI,HOBBIES,208,Tuesday,7,2012,,,,
2012-09-09,WI_1,WI,HOBBIES,278,Sunday,9,2012,,,,
2013-04-06,WI_1,WI,HOBBIES,510,Saturday,4,2013,,,,
2013-06-16,WI_1,WI,HOBBIES,299,Sunday,6,2013,Father's day,Cultural,,
2013-08-06,WI_1,WI,HOBBIES,281,Tuesday,8,2013,,,,
2015-01-18,WI_1,WI,HOBBIES,357,Sunday,1,2015,,,,
2015-03-21,WI_1,WI,HOBBIES,663,Saturday,3,2015,,,,
2015-04-19,WI_1,WI,HOBBIES,553,Sunday,4,2015,,,,
2015-04-27,WI_1,WI,HOBBIES,316,Monday,4,2015,,,,
2015-07-30,WI_1,WI,HOBBIES,391,Thursday,7,2015,,,,
2016-03-16,WI_1,WI,HOBBIES,315,Wednesday,3,2016,,,,
2011-02-26,WI_1,WI,HOUSEHOLD,526,Saturday,2,2011,,,,
2011-05-04,WI_1,WI,HOUSEHOLD,338,Wednesday,5,2011,,,,
2011-12-23,WI_1,WI,HOUSEHOLD,457,Friday,12,2011,,,,
2012-02-07,WI_1,WI,HOUSEHOLD,348,Tuesday,2,2012,,,,
2012-04-21,WI_1,WI,HOUSEHOLD,615,Saturday,4,2012,,,,
2013-05-26,WI_1,WI,HOUSEHOLD,583,Sunday,5,2013,,,,
2014-03-01,WI_1,WI,HOUSEHOLD,871,Saturday,3,2014,,,,
2014-06-01,WI_1,WI,HOUSEHOLD,761,Sunday,6,2014,,,,
2014-06-03,WI_1,WI,HOUSEHOLD,575,Tuesday,6,2014,,,,
2014-08-11,WI_1,WI,HOUSEHOLD,586,Monday,8,2014,,,,
2015-01-31,WI_1,WI,HOUSEHOLD,1397,Saturday,1,2015,,,,
2015-02-22,WI_1,WI,HOUSEHOLD,979,Sunday,2,2015,,,,
2015-04-28,WI_1,WI,HOUSEHOLD,490,Tuesday,4,2015,,,,
2015-06-11,WI_1,WI,HOUSEHOLD,597,Thursday,6,2015,,,,
2011-03-07,WI_1,WI,FOODS,737,Monday,3,2011,,,,
2011-08-02,WI_1,WI,FOODS,764,Tuesday,8,2011,,,,
2011-08-29,WI_1,WI,FOODS,835,Monday,8,2011,,,,
2011-09-23,WI_1,WI,FOODS,961,Friday,9,2011,,,,
2012-01-29,WI_1,WI,FOODS,999,Sunday,1,2012,,,,
2012-07-29,WI_1,WI,FOODS,984,Sunday,7,2012,,,,
2012-08-13,WI_1,WI,FOODS,797,Monday,8,2012,,,,
2012-09-09,WI_1,WI,FOODS,912,Sunday,9,2012,,,,
2012-12-14,WI_1,WI,FOODS,2518,Friday,12,2012,,,,
2012-12-21,WI_1,WI,FOODS,2351,Friday,12,2012,,,,
2013-04-05,WI_1,WI,FOODS,1942,Friday,4,2013,,,,
2014-05-26,WI_1,WI,FOODS,2080,Monday,5,2014,MemorialDay,National,,
2014-05-29,WI_1,WI,FOODS,1731,Thursday,5,2014,,,,
2014-08-05,WI_1,WI,FOODS,2028,Tuesday,8,2014,,,,
2014-10-15,WI_1,WI,FOODS,2168,Wednesday,10,2014,,,,
2014-10-17,WI_1,WI,FOODS,2123,Friday,10,2014,,,,
2014-10-31,WI_1,WI,FOODS,2132,Friday,10,2014,Halloween,Cultural,,
2014-11-09,WI_1,WI,FOODS,3000,Sunday,11,2014,,,,
2014-12-12,WI_1,WI,FOODS,2290,Friday,12,2014,,,,
2015-02-02,WI_1,WI,FOODS,2146,Monday,2,2015,,,,
2015-04-14,WI_1,WI,FOODS,1940,Tuesday,4,2015,,,,
2015-05-08,WI_1,WI,FOODS,2579,Friday,5,2015,,,,
2016-03-30,WI_1,WI,FOODS,1818,Wednesday,3,2016,,,,
2016-04-23,WI_1,WI,FOODS,3242,Saturday,4,2016,,,,
2011-03-20,TX_3,TX,FOODS,2047,Sunday,3,2011,Purim End,Religious,,
2012-02-21,TX_3,TX,FOODS,1599,Tuesday,2,2012,,,,
2012-05-05,TX_3,TX,FOODS,2741,Saturday,5,2012,Cinco De Mayo,Cultural,,
2012-08-18,TX_3,TX,FOODS,2534,Saturday,8,2012,,,,
2012-08-25,TX_3,TX,FOODS,2423,Saturday,8,2012,,,,
2012-09-03,TX_3,TX,FOODS,2979,Monday,9,2012,LaborDay,National,,
2012-09-11,TX_3,TX,FOODS,1985,Tuesday,9,2012,,,,
2013-04-18,TX_3,TX,FOODS,1598,Thursday,4,2013,,,,
2013-07-18,TX_3,TX,FOODS,2225,Thursday,7,2013,,,,
2013-07-21,TX_3,TX,FOODS,2575,Sunday,7,2013,,,,
2013-08-30,TX_3,TX,FOODS,2212,Friday,8,2013,,,,
2013-10-02,TX_3,TX,FOODS,2070,Wednesday,10,2013,,,,
2013-11-22,TX_3,TX,FOODS,1666,Friday,11,2013,,,,
2014-08-23,TX_3,TX,FOODS,3044,Saturday,8,2014,,,,
2014-10-30,TX_3,TX,FOODS,1941,Thursday,10,2014,,,,
2015-02-22,TX_3,TX,FOODS,2555,Sunday,2,2015,,,,
2015-06-02,TX_3,TX,FOODS,2169,Tuesday,6,2015,,,,
2015-07-01,TX_3,TX,FOODS,2458,Wednesday,7,2015,,,,
2015-07-21,TX_3,TX,FOODS,2185,Tuesday,7,2015,,,,
2015-12-07,TX_3,TX,FOODS,2386,Monday,12,2015,,,,
2011-02-07,WI_1,WI,HOBBIES,249,Monday,2,2011,,,,
2011-04-25,WI_1,WI,HOBBIES,359,Monday,4,2011,,,,
2011-10-20,WI_1,WI,HOBBIES,217,Thursday,10,2011,,,,
2011-12-29,WI_1,WI,HOBBIES,231,Thursday,12,2011,,,,
2012-05-30,WI_1,WI,HOBBIES,254,Wednesday,5,2012,,,,
2012-06-26,WI_1,WI,HOBBIES,299,Tuesday,6,2012,,,,
2012-07-23,WI_1,WI,HOBBIES,149,Monday,7,2012,,,,
2012-10-29,WI_1,WI,HOBBIES,278,Monday,10,2012,,,,
2012-11-07,WI_1,WI,HOBBIES,178,Wednesday,11,2012,,,,
2012-11-18,WI_1,WI,HOBBIES,258,Sunday,11,2012,,,,
2013-05-17,WI_1,WI,HOBBIES,293,Friday,5,2013,,,,
2013-06-02,WI_1,WI,HOBBIES,502,Sunday,6,2013,,,,
2013-12-06,WI_1,WI,HOBBIES,460,Friday,12,2013,,,,
2014-04-28,WI_1,WI,HOBBIES,227,Monday,4,2014,,,,
2014-07-26,WI_1,WI,HOBBIES,584,Saturday,7,2014,,,,
2015-04-25,WI_1,WI,HOBBIES,710,Saturday,4,2015,,,,
2015-07-02,WI_1,WI,HOBBIES,465,Thursday,7,2015,,,,
2015-08-14,WI_1,WI,HOBBIES,395,Friday,8,2015,,,,
2015-12-29,WI_1,WI,HOBBIES,354,Tuesday,12,2015,,,,
2016-02-27,WI_1,WI,HOBBIES,607,Saturday,2,2016,,,,
2016-04-10,WI_1,WI,HOBBIES,467,Sunday,4,2016,,,,
2011-02-13,WI_1,WI,HOUSEHOLD,476,Sunday,2,2011,,,,
2011-03-02,WI_1,WI,HOUSEHOLD,291,Wednesday,3,2011,,,,
2011-03-17,WI_1,WI,HOUSEHOLD,314,Thursday,3,2011,StPatricksDay,Cultural,,
2011-06-24,WI_1,WI,HOUSEHOLD,425,Friday,6,2011,,,,
2011-10-14,WI_1,WI,HOUSEHOLD,466,Friday,10,2011,,,,
2011-12-25,WI_1,WI,HOUSEHOLD,0,Sunday,12,2011,Christmas,National,,
2012-01-02,WI_1,WI,HOUSEHOLD,468,Monday,1,2012,,,,
2012-02-05,WI_1,WI,HOUSEHOLD,524,Sunday,2,2012,SuperBowl,Sporting,,
2012-03-20,WI_1,WI,HOUSEHOLD,421,Tuesday,3,2012,,,,
2013-03-09,WI_1,WI,HOUSEHOLD,880,Saturday,3,2013,,,,
2013-06-17,WI_1,WI,HOUSEHOLD,404,Monday,6,2013,,,,
2013-11-21,WI_1,WI,HOUSEHOLD,484,Thursday,11,2013,,,,
2013-12-10,WI_1,WI,HOUSEHOLD,347,Tuesday,12,2013,,,,
2014-01-11,WI_1,WI,HOUSEHOLD,807,Saturday,1,2014,,,,
2014-05-01,WI_1,WI,HOUSEHOLD,583,Thursday,5,2014,,,,
2014-08-16,WI_1,WI,HOUSEHOLD,869,Saturday,8,2014,,,,
2014-09-07,WI_1,WI,HOUSEHOLD,648,Sunday,9,2014,,,,
2014-09-16,WI_1,WI,HOUSEHOLD,556,Tuesday,9,2014,,,,
2014-11-05,WI_1,WI,HOUSEHOLD,447,Wednesday,11,2014,,,,
2015-07-08,WI_1,WI,HOUSEHOLD,680,Wednesday,7,2015,,,,
2011-08-04,WI_1,WI,FOODS,653,Thursday,8,2011,,,,
2011-11-07,WI_1,WI,FOODS,806,Monday,11,2011,EidAlAdha,Religious,,
2011-12-10,WI_1,WI,FOODS,1301,Saturday,12,2011,,,,
2012-01-20,WI_1,WI,FOODS,822,Friday,1,2012,,,,
2012-09-14,WI_1,WI,FOODS,1129,Friday,9,2012,,,,
2012-11-23,WI_1,WI,FOODS,1464,Friday,11,2012,,,,
2013-03-03,WI_1,WI,FOODS,2582,Sunday,3,2013,,,,
2013-05-17,WI_1,WI,FOODS,2143,Friday,5,2013,,,,
2013-05-19,WI_1,WI,FOODS,2370,Sunday,5,2013,,,,
2013-10-31,WI_1,WI,FOODS,1587,Thursday,10,2013,Halloween,Cultural,,
2013-12-06,WI_1,WI,FOODS,2321,Friday,12,2013,,,,
2013-12-11,WI_1,WI,FOODS,1721,Wednesday,12,2013,,,,
2014-03-03,WI_1,WI,FOODS,1963,Monday,3,2014,,,,
2015-08-16,WI_1,WI,FOODS,3033,Sunday,8,2015,,,,
2016-03-17,WI_1,WI,FOODS,2170,Thursday,3,2016,StPatricksDay,Cultural,,
2016-04-06,WI_1,WI,FOODS,2122,Wednesday,4,2016,,,,
2011-03-17,TX_3,TX,FOODS,1502,Thursday,3,2011,StPatricksDay,Cultural,,
2011-05-27,TX_3,TX,FOODS,1405,Friday,5,2011,,,,
2011-07-01,TX_3,TX,FOODS,2288,Friday,7,2011,,,,
2011-09-05,TX_3,TX,FOODS,2293,Monday,9,2011,LaborDay,National,,
2011-11-09,TX_3,TX,FOODS,2151,Wednesday,11,2011,,,,
2012-01-02,TX_3,TX,FOODS,2054,Monday,1,2012,,,,
2012-01-20,TX_3,TX,FOODS,1887,Friday,1,2012,,,,
2012-03-01,TX_3,TX,FOODS,2151,Thursday,3,2012,,,,
2012-03-31,TX_3,TX,FOODS,2299,Saturday,3,2012,,,,
2012-05-08,TX_3,TX,FOODS,1906,Tuesday,5,2012,,,,
2012-10-23,TX_3,TX,FOODS,1816,Tuesday,10,2012,,,,
2013-03-09,TX_3,TX,FOODS,2376,Saturday,3,2013,,,,
2013-05-26,TX_3,TX,FOODS,2266,Sunday,5,2013,,,,
2013-10-30,TX_3,TX,FOODS,1700,Wednesday,10,2013,,,,
2014-02-21,TX_3,TX,FOODS,1835,Friday,2,2014,,,,
2014-08-27,TX_3,TX,FOODS,2004,Wednesday,8,2014,,,,
2014-12-31,TX_3,TX,FOODS,2073,Wednesday,12,2014,,,,
2015-03-04,TX_3,TX,FOODS,1983,Wednesday,3,2015,,,,
2015-11-28,TX_3,TX,FOODS,1994,Saturday,11,2015,,,,
2011-04-15,WI_1,WI,HOBBIES,282,Friday,4,2011,,,,
2011-05-13,WI_1,WI,HOBBIES,494,Friday,5,2011,,,,
2011-06-28,WI_1,WI,HOBBIES,381,Tuesday,6,2011,,,,
2011-12-20,WI_1,WI,HOBBIES,372,Tuesday,12,2011,,,,
2011-12-21,WI_1,WI,HOBBIES,330,Wednesday,12,2011,,,,
2012-03-18,WI_1,WI,HOBBIES,331,Sunday,3,2012,,,,
2013-03-23,WI_1,WI,HOBBIES,536,Saturday,3,2013,,,,
2013-10-23,WI_1,WI,HOBBIES,375,Wednesday,10,2013,,,,
2013-10-27,WI_1,WI,HOBBIES,280,Sunday,10,2013,,,,
2014-06-22,WI_1,WI,HOBBIES,438,Sunday,6,2014,,,,
2014-08-12,WI_1,WI,HOBBIES,382,Tuesday,8,2014,,,,
2014-10-08,WI_1,WI,HOBBIES,317,Wednesday,10,2014,,,,
2015-03-06,WI_1,WI,HOBBIES,422,Friday,3,2015,,,,
2015-11-01,WI_1,WI,HOBBIES,433,Sunday,11,2015,,,,
2015-12-20,WI_1,WI,HOBBIES,527,Sunday,12,2015,,,,
2011-01-30,WI_1,WI,HOUSEHOLD,424,Sunday,1,2011,,,,
2011-03-19,WI_1,WI,HOUSEHOLD,586,Saturday,3,2011,,,,
2011-09-01,WI_1,WI,HOUSEHOLD,380,Thursday,9,2011,,,,
2011-11-23,WI_1,WI,HOUSEHOLD,343,Wednesday,11,2011,,,,
2012-02-15,WI_1,WI,HOUSEHOLD,410,Wednesday,2,2012,,,,
2012-02-25,WI_1,WI,HOUSEHOLD,776,Saturday,2,2012,,,,
2012-10-27,WI_1,WI,HOUSEHOLD,942,Saturday,10,2012,,,,
2013-03-08,WI_1,WI,HOUSEHOLD,644,Friday,3,2013,,,,
2013-03-28,WI_1,WI,HOUSEHOLD,469,Thursday,3,2013,,,,
2014-05-14,WI_1,WI,HOUSEHOLD,509,Wednesday,5,2014,,,,
2014-08-08,WI_1,WI,HOUSEHOLD,608,Friday,8,2014,,,,
2014-11-02,WI_1,WI,HOUSEHOLD,856,Sunday,11,2014,,,,
2014-11-12,WI_1,WI,HOUSEHOLD,475,Wednesday,11,2014,,,,
2015-04-06,WI_1,WI,HOUSEHOLD,562,Monday,4,2015,,,,
2015-07-15,WI_1,WI,HOUSEHOLD,655,Wednesday,7,2015,,,,
2016-02-22,WI_1,WI,HOUSEHOLD,614,Monday,2,2016,,,,
2016-03-16,WI_1,WI,HOUSEHOLD,512,Wednesday,3,2016,,,,
2011-09-04,WI_1,WI,FOODS,796,Sunday,9,2011,,,,
2011-09-14,WI_1,WI,FOODS,676,Wednesday,9,2011,,,,
2012-04-24,WI_1,WI,FOODS,888,Tuesday,4,2012,,,,
2012-11-04,WI_1,WI,FOODS,2408,Sunday,11,2012,,,,
2013-02-01,WI_1,WI,FOODS,1958,Friday,2,2013,,,,
2014-04-26,WI_1,WI,FOODS,2850,Saturday,4,2014,,,,
2014-07-15,WI_1,WI,FOODS,2190,Tuesday,7,2014,,,,
2014-08-19,WI_1,WI,FOODS,1888,Tuesday,8,2014,,,,
2014-09-21,WI_1,WI,FOODS,2920,Sunday,9,2014,,,,
2015-02-19,WI_1,WI,FOODS,1892,Thursday,2,2015,,,,
2015-10-18,WI_1,WI,FOODS,2928,Sunday,10,2015,,,,
2011-03-06,TX_3,TX,FOODS,2278,Sunday,3,2011,,,,
2011-07-11,TX_3,TX,FOODS,2331,Monday,7,2011,,,,
2011-07-27,TX_3,TX,FOODS,1660,Wednesday,7,2011,,,,
2011-08-01,TX_3,TX,FOODS,2349,Monday,8,2011,Ramadan starts,Religious,,
2011-12-23,TX_3,TX,FOODS,2353,Friday,12,2011,,,,
2012-02-20,TX_3,TX,FOODS,1994,Monday,2,2012,PresidentsDay,National,,
2012-02-23,TX_3,TX,FOODS,1373,Thursday,2,2012,,,,
2012-08-02,TX_3,TX,FOODS,2346,Thursday,8,2012,,,,
2013-03-06,TX_3,TX,FOODS,1788,Wednesday,3,2013,,,,
2013-03-18,TX_3,TX,FOODS,2159,Monday,3,2013,,,,
2013-07-24,TX_3,TX,FOODS,1924,Wednesday,7,2013,,,,
2014-06-14,TX_3,TX,FOODS,2978,Saturday,6,2014,,,,
2015-04-10,TX_3,TX,FOODS,2162,Friday,4,2015,,,,
2015-05-09,TX_3,TX,FOODS,3161,Saturday,5,2015,,,,
2015-07-25,TX_3,TX,FOODS,2666,Saturday,7,2015,,,,
2015-08-03,TX_3,TX,FOODS,3262,Monday,8,2015,,,,
2015-09-20,TX_3,TX,FOODS,3180,Sunday,9,2015,,,,
2015-11-10,TX_3,TX,FOODS,1974,Tuesday,11,2015,,,,
2015-12-24,TX_3,TX,FOODS,2451,Thursday,12,2015,,,,
2016-04-14,TX_3,TX,FOODS,2361,Thursday,4,2016,,,,
2011-08-15,WI_1,WI,HOBBIES,349,Monday,8,2011,,,,
2012-09-14,WI_1,WI,HOBBIES,313,Friday,9,2012,,,,
2012-11-15,WI_1,WI,HOBBIES,255,Thursday,11,2012,,,,
2013-03-03,WI_1,WI,HOBBIES,301,Sunday,3,2013,,,,
2013-04-16,WI_1,WI,HOBBIES,354,Tuesday,4,2013,,,,
2013-07-04,WI_1,WI,HOBBIES,214,Thursday,7,2013,IndependenceDay,National,,
2013-12-17,WI_1,WI,HOBBIES,265,Tuesday,12,2013,,,,
2014-05-31,WI_1,WI,HOBBIES,547,Saturday,5,2014,,,,
2015-02-07,WI_1,WI,HOBBIES,725,Saturday,2,2015,,,,
2011-10-09,WI_1,WI,HOUSEHOLD,458,Sunday,10,2011,,,,
2011-11-05,WI_1,WI,HOUSEHOLD,554,Saturday,11,2011,,,,
2011-12-28,WI_1,WI,HOUSEHOLD,396,Wednesday,12,2011,Chanukah End,Religious,,
2012-07-17,WI_1,WI,HOUSEHOLD,402,Tuesday,7,2012,,,,
2012-12-30,WI_1,WI,HOUSEHOLD,569,Sunday,12,2012,,,,
2014-04-29,WI_1,WI,HOUSEHOLD,417,Tuesday,4,2014,,,,
2014-09-02,WI_1,WI,HOUSEHOLD,492,Tuesday,9,2014,,,,
2014-09-26,WI_1,WI,HOUSEHOLD,600,Friday,9,2014,,,,
2015-01-08,WI_1,WI,HOUSEHOLD,311,Thursday,1,2015,,,,
2015-02-15,WI_1,WI,HOUSEHOLD,992,Sunday,2,2015,,,,
2015-04-08,WI_1,WI,HOUSEHOLD,583,Wednesday,4,2015,,,,
2015-05-20,WI_1,WI,HOUSEHOLD,580,Wednesday,5,2015,,,,
2015-11-14,WI_1,WI,HOUSEHOLD,1227,Saturday,11,2015,,,,
2016-02-24,WI_1,WI,HOUSEHOLD,670,Wednesday,2,2016,,,,
2011-02-24,WI_1,WI,FOODS,829,Thursday,2,2011,,,,
2011-05-21,WI_1,WI,FOODS,983,Saturday,5,2011,,,,
2011-05-29,WI_1,WI,FOODS,746,Sunday,5,2011,,,,
2011-10-18,WI_1,WI,FOODS,884,Tuesday,10,2011,,,,
2012-08-16,WI_1,WI,FOODS,1086,Thursday,8,2012,,,,
2012-08-26,WI_1,WI,FOODS,1293,Sunday,8,2012,,,,
2012-11-25,WI_1,WI,FOODS,2139,Sunday,11,2012,,,,
2012-12-29,WI_1,WI,FOODS,2457,Saturday,12,2012,,,,
2013-03-06,WI_1,WI,FOODS,1626,Wednesday,3,2013,,,,
2013-07-20,WI_1,WI,FOODS,2301,Saturday,7,2013,,,,
2013-08-01,WI_1,WI,FOODS,1564,Thursday,8,2013,,,,
2013-10-10,WI_1,WI,FOODS,1697,Thursday,10,2013,,,,
2013-12-08,WI_1,WI,FOODS,2138,Sunday,12,2013,,,,
2014-05-03,WI_1,WI,FOODS,2652,Saturday,5,2014,,,,
2015-07-18,WI_1,WI,FOODS,2739,Saturday,7,2015,Eid al-Fitr,Religious,,
2016-01-01,WI_1,WI,FOODS,2388,Friday,1,2016,NewYear,National,,
2011-06-12,TX_3,TX,FOODS,2595,Sunday,6,2011,NBAFinalsEnd,Sporting,,
2011-06-29,TX_3,TX,FOODS,1423,Wednesday,6,2011,,,,
2011-12-01,TX_3,TX,FOODS,1992,Thursday,12,2011,,,,
2013-01-02,TX_3,TX,FOODS,1733,Wednesday,1,2013,,,,
2013-01-28,TX_3,TX,FOODS,1710,Monday,1,2013,,,,
2013-02-13,TX_3,TX,FOODS,2449,Wednesday,2,2013,LentStart,Religious,,
2014-03-20,TX_3,TX,FOODS,1808,Thursday,3,2014,,,,
2014-03-30,TX_3,TX,FOODS,2402,Sunday,3,2014,,,,
2014-07-15,TX_3,TX,FOODS,2348,Tuesday,7,2014,,,,
2015-04-18,TX_3,TX,FOODS,2680,Saturday,4,2015,,,,
2015-11-16,TX_3,TX,FOODS,2255,Monday,11,2015,,,,
2011-08-17,WI_1,WI,HOBBIES,334,Wednesday,8,2011,,,,
2012-04-24,WI_1,WI,HOBBIES,315,Tuesday,4,2012,,,,
2012-07-15,WI_1,WI,HOBBIES,297,Sunday,7,2012,,,,
2012-09-25,WI_1,WI,HOBBIES,136,Tuesday,9,2012,,,,
2012-10-07,WI_1,WI,HOBBIES,201,Sunday,10,2012,,,,
2012-10-15,WI_1,WI,HOBBIES,135,Monday,10,2012,,,,
2012-11-21,WI_1,WI,HOBBIES,212,Wednesday,11,2012,,,,
2013-10-29,WI_1,WI,HOBBIES,304,Tuesday,10,2013,,,,
2014-03-04,WI_1,WI,HOBBIES,279,Tuesday,3,2014,,,,
2014-07-21,WI_1,WI,HOBBIES,314,Monday,7,2014,,,,
2014-08-03,WI_1,WI,HOBBIES,439,Sunday,8,2014,,,,
2015-02-09,WI_1,WI,HOBBIES,272,Monday,2,2015,,,,
2015-03-11,WI_1,WI,HOBBIES,289,Wednesday,3,2015,,,,
2015-04-15,WI_1,WI,HOBBIES,420,Wednesday,4,2015,,,,
2015-05-19,WI_1,WI,HOBBIES,347,Tuesday,5,2015,,,,
2016-01-18,WI_1,WI,HOBBIES,234,Monday,1,2016,MartinLutherKingDay,National,,
2016-02-14,WI_1,WI,HOBBIES,358,Sunday,2,2016,ValentinesDay,Cultural,,
2016-04-16,WI_1,WI,HOBBIES,605,Saturday,4,2016,,,,
